filename,set_id,fei
13048.xml,cadc3fdb-8edc-44cd-aaea-89e68aaf9a04,093132819
13048.xml,cadc3fdb-8edc-44cd-aaea-89e68aaf9a04,093132819
13048.xml,cadc3fdb-8edc-44cd-aaea-89e68aaf9a04,093132819
13060.xml,cd46691d-5593-4a9f-a937-999c6803e312,828343017
13060.xml,cd46691d-5593-4a9f-a937-999c6803e312,967289799
13060.xml,cd46691d-5593-4a9f-a937-999c6803e312,967289799
13060.xml,cd46691d-5593-4a9f-a937-999c6803e312,530732460
13076.xml,b2747a9d-5fca-4657-9e4b-4112607f30d8,047251004
13076.xml,b2747a9d-5fca-4657-9e4b-4112607f30d8,079111820
13076.xml,b2747a9d-5fca-4657-9e4b-4112607f30d8,079111820
13076.xml,b2747a9d-5fca-4657-9e4b-4112607f30d8,079111820
13088.xml,644c5035-20d2-4686-beaa-bef08e99051c,141588017
13088.xml,644c5035-20d2-4686-beaa-bef08e99051c,676190889
13088.xml,644c5035-20d2-4686-beaa-bef08e99051c,676190889
13088.xml,644c5035-20d2-4686-beaa-bef08e99051c,676190889
13089.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,608775388
13089.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13089.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13089.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13089.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,840771732
13093.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,608775388
13093.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13093.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13093.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13093.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,840771732
13098.xml,25b0ba06-3274-4a3f-8c39-42d13764ecdf,608775388
13098.xml,25b0ba06-3274-4a3f-8c39-42d13764ecdf,347747373
13098.xml,25b0ba06-3274-4a3f-8c39-42d13764ecdf,347747373
13098.xml,25b0ba06-3274-4a3f-8c39-42d13764ecdf,347747373
13105.xml,9a7b3837-e038-48bf-97e9-78ad463760dc,618054084
13105.xml,9a7b3837-e038-48bf-97e9-78ad463760dc,618054084
13105.xml,9a7b3837-e038-48bf-97e9-78ad463760dc,618054084
13105.xml,9a7b3837-e038-48bf-97e9-78ad463760dc,618054084
13124.xml,576a22d8-5f2f-497e-80ad-1842ca74bb53,013547657
13124.xml,576a22d8-5f2f-497e-80ad-1842ca74bb53,964475045
13124.xml,576a22d8-5f2f-497e-80ad-1842ca74bb53,964475045
13124.xml,576a22d8-5f2f-497e-80ad-1842ca74bb53,964475045
13131.xml,af0159a8-dff5-449a-aa2b-a0c430081e21,063137772
13131.xml,af0159a8-dff5-449a-aa2b-a0c430081e21,338471078
13131.xml,af0159a8-dff5-449a-aa2b-a0c430081e21,338471078
13131.xml,af0159a8-dff5-449a-aa2b-a0c430081e21,338471078
13131.xml,af0159a8-dff5-449a-aa2b-a0c430081e21,370005019
13143.xml,aa3e688a-308c-4a82-a268-28ccf1677c55,118837338
13143.xml,aa3e688a-308c-4a82-a268-28ccf1677c55,118837338
13143.xml,aa3e688a-308c-4a82-a268-28ccf1677c55,118837338
13143.xml,aa3e688a-308c-4a82-a268-28ccf1677c55,480895478
1315.xml,bb44c7e1-d911-4788-908f-09b7b271969b,141588017
1315.xml,bb44c7e1-d911-4788-908f-09b7b271969b,093132819
1315.xml,bb44c7e1-d911-4788-908f-09b7b271969b,093132819
1315.xml,bb44c7e1-d911-4788-908f-09b7b271969b,093132819
1315.xml,bb44c7e1-d911-4788-908f-09b7b271969b,860037912
13159.xml,ad1ef0a8-88db-4648-c098-d009eaeb4e5b,141588017
13159.xml,ad1ef0a8-88db-4648-c098-d009eaeb4e5b,093132819
13159.xml,ad1ef0a8-88db-4648-c098-d009eaeb4e5b,093132819
13159.xml,ad1ef0a8-88db-4648-c098-d009eaeb4e5b,093132819
13175.xml,da3148af-f9b6-4725-adae-3595b4c7dc4b,146974886
13175.xml,da3148af-f9b6-4725-adae-3595b4c7dc4b,184769029
13175.xml,da3148af-f9b6-4725-adae-3595b4c7dc4b,184769029
13175.xml,da3148af-f9b6-4725-adae-3595b4c7dc4b,184769029
13178.xml,2c312c31-3198-4775-91ab-294e0b4b9e7f,166888268
13178.xml,2c312c31-3198-4775-91ab-294e0b4b9e7f,148585441
13178.xml,2c312c31-3198-4775-91ab-294e0b4b9e7f,148585441
13178.xml,2c312c31-3198-4775-91ab-294e0b4b9e7f,148585441
13182.xml,1f53de80-efc8-4930-b3e3-fba0d026af05,608775388
13182.xml,1f53de80-efc8-4930-b3e3-fba0d026af05,964475045
13182.xml,1f53de80-efc8-4930-b3e3-fba0d026af05,964475045
13182.xml,1f53de80-efc8-4930-b3e3-fba0d026af05,964475045
13194.xml,6023606c-150c-40c5-9175-598efe2a56c3,946499746
13194.xml,6023606c-150c-40c5-9175-598efe2a56c3,946499746
13194.xml,6023606c-150c-40c5-9175-598efe2a56c3,946499746
13194.xml,6023606c-150c-40c5-9175-598efe2a56c3,946499746
13213.xml,c907301d-e24d-9609-5529-fed14f94549f,008057330
13213.xml,c907301d-e24d-9609-5529-fed14f94549f,132218731
13213.xml,c907301d-e24d-9609-5529-fed14f94549f,132218731
13213.xml,c907301d-e24d-9609-5529-fed14f94549f,132218731
13228.xml,548a88c0-afda-427e-75ac-5af0cfa2224c,141588017
13228.xml,548a88c0-afda-427e-75ac-5af0cfa2224c,030606222
13228.xml,548a88c0-afda-427e-75ac-5af0cfa2224c,030606222
13228.xml,548a88c0-afda-427e-75ac-5af0cfa2224c,030606222
13228.xml,548a88c0-afda-427e-75ac-5af0cfa2224c,093132819
13246.xml,ba082c2f-64f4-419d-9c88-74f203316e17,608775388
13246.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13246.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13246.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13246.xml,ba082c2f-64f4-419d-9c88-74f203316e17,300206604
13246.xml,ba082c2f-64f4-419d-9c88-74f203316e17,840771732
13257.xml,ba082c2f-64f4-419d-9c88-74f203316e17,608775388
13257.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13257.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13257.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13257.xml,ba082c2f-64f4-419d-9c88-74f203316e17,300206604
13257.xml,ba082c2f-64f4-419d-9c88-74f203316e17,840771732
1326.xml,02a845c3-4521-4926-e397-25ab536e7cf6,141588017
1326.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
1326.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
1326.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
1326.xml,02a845c3-4521-4926-e397-25ab536e7cf6,860037912
13279.xml,728f3d83-9a63-0c1f-e053-2a91aa0ac7db,805600439
13279.xml,728f3d83-9a63-0c1f-e053-2a91aa0ac7db,805600439
13279.xml,728f3d83-9a63-0c1f-e053-2a91aa0ac7db,805600439
13279.xml,728f3d83-9a63-0c1f-e053-2a91aa0ac7db,079415560
13292.xml,e677690f-790f-4626-ad78-097cdb6ea540,785398728
13292.xml,e677690f-790f-4626-ad78-097cdb6ea540,785398728
13292.xml,e677690f-790f-4626-ad78-097cdb6ea540,785398728
13292.xml,e677690f-790f-4626-ad78-097cdb6ea540,785398728
133.xml,06ff2d5a-e62b-4fa4-bbdb-01938535bc65,080679498
133.xml,06ff2d5a-e62b-4fa4-bbdb-01938535bc65,957414238
133.xml,06ff2d5a-e62b-4fa4-bbdb-01938535bc65,957414238
133.xml,06ff2d5a-e62b-4fa4-bbdb-01938535bc65,957414238
13308.xml,5abfcb87-bb02-4384-9c9d-7d0e3e809311,968961354
13308.xml,5abfcb87-bb02-4384-9c9d-7d0e3e809311,872201704
13308.xml,5abfcb87-bb02-4384-9c9d-7d0e3e809311,872201704
13308.xml,5abfcb87-bb02-4384-9c9d-7d0e3e809311,872201704
1332.xml,7de48bdb-9a05-4f2a-bbff-dcfeb284ca6e,005083209
1332.xml,7de48bdb-9a05-4f2a-bbff-dcfeb284ca6e,189326168
1332.xml,7de48bdb-9a05-4f2a-bbff-dcfeb284ca6e,189326168
1332.xml,7de48bdb-9a05-4f2a-bbff-dcfeb284ca6e,189326168
1332.xml,7de48bdb-9a05-4f2a-bbff-dcfeb284ca6e,091171389
13353.xml,f31f580f-1f08-4a0f-b078-0b9e3308f712,867220261
13353.xml,f31f580f-1f08-4a0f-b078-0b9e3308f712,118812386
13353.xml,f31f580f-1f08-4a0f-b078-0b9e3308f712,118812386
13353.xml,f31f580f-1f08-4a0f-b078-0b9e3308f712,118812386
13373.xml,05a75685-0af5-407c-ac57-e380c882b49d,618054084
13373.xml,05a75685-0af5-407c-ac57-e380c882b49d,618054084
13373.xml,05a75685-0af5-407c-ac57-e380c882b49d,618054084
13373.xml,05a75685-0af5-407c-ac57-e380c882b49d,618054084
1338.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,005083209
1338.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,059140764
1338.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,059140764
1338.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,059140764
1338.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,091171389
1338.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,189326168
1338.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,464755693
13381.xml,cc67b0fd-ca73-49f6-b5ca-705dc7331776,013547657
13381.xml,cc67b0fd-ca73-49f6-b5ca-705dc7331776,840771732
13381.xml,cc67b0fd-ca73-49f6-b5ca-705dc7331776,840771732
13381.xml,cc67b0fd-ca73-49f6-b5ca-705dc7331776,840771732
13383.xml,dd035a9f-cd40-4314-b9d8-2294b8a924e2,604222237
13383.xml,dd035a9f-cd40-4314-b9d8-2294b8a924e2,725927649
13383.xml,dd035a9f-cd40-4314-b9d8-2294b8a924e2,725927649
13383.xml,dd035a9f-cd40-4314-b9d8-2294b8a924e2,725927649
13383.xml,dd035a9f-cd40-4314-b9d8-2294b8a924e2,915837971
13395.xml,dd9f81e4-50da-4551-aed5-559d304df42e,146974886
13395.xml,dd9f81e4-50da-4551-aed5-559d304df42e,146974886
13395.xml,dd9f81e4-50da-4551-aed5-559d304df42e,146974886
13395.xml,dd9f81e4-50da-4551-aed5-559d304df42e,650456002
13396.xml,116385ea-69fc-4f44-b463-6210291032df,968961354
13396.xml,116385ea-69fc-4f44-b463-6210291032df,650498244
13396.xml,116385ea-69fc-4f44-b463-6210291032df,650498244
13396.xml,116385ea-69fc-4f44-b463-6210291032df,650498244
13407.xml,23d2d448-a744-4877-9f2d-7e57c198da89,608775388
13407.xml,23d2d448-a744-4877-9f2d-7e57c198da89,023648251
13407.xml,23d2d448-a744-4877-9f2d-7e57c198da89,023648251
13407.xml,23d2d448-a744-4877-9f2d-7e57c198da89,023648251
13407.xml,23d2d448-a744-4877-9f2d-7e57c198da89,300206604
13407.xml,23d2d448-a744-4877-9f2d-7e57c198da89,347747373
13416.xml,f62481fd-fcdb-4be6-ac13-29c590e925c3,608775388
13416.xml,f62481fd-fcdb-4be6-ac13-29c590e925c3,840771732
13416.xml,f62481fd-fcdb-4be6-ac13-29c590e925c3,840771732
13416.xml,f62481fd-fcdb-4be6-ac13-29c590e925c3,840771732
1344.xml,02304a23-4a5f-47bc-9687-4044b43f7a20,047251004
1344.xml,02304a23-4a5f-47bc-9687-4044b43f7a20,047251004
1344.xml,02304a23-4a5f-47bc-9687-4044b43f7a20,047251004
1344.xml,02304a23-4a5f-47bc-9687-4044b43f7a20,079111820
1345.xml,38d0c14a-a0c1-44cc-a939-0304eb8037d6,608775388
1345.xml,38d0c14a-a0c1-44cc-a939-0304eb8037d6,840771732
1345.xml,38d0c14a-a0c1-44cc-a939-0304eb8037d6,840771732
1345.xml,38d0c14a-a0c1-44cc-a939-0304eb8037d6,840771732
13452.xml,ff676355-313d-4575-8f2f-e4a1e9527477,604222237
13452.xml,ff676355-313d-4575-8f2f-e4a1e9527477,604222237
13452.xml,ff676355-313d-4575-8f2f-e4a1e9527477,604222237
13452.xml,ff676355-313d-4575-8f2f-e4a1e9527477,725927649
13452.xml,ff676355-313d-4575-8f2f-e4a1e9527477,915837971
13453.xml,582f42e5-444e-4246-af8c-e7e28097c69a,608775388
13453.xml,582f42e5-444e-4246-af8c-e7e28097c69a,840771732
13453.xml,582f42e5-444e-4246-af8c-e7e28097c69a,840771732
13453.xml,582f42e5-444e-4246-af8c-e7e28097c69a,840771732
13468.xml,8543b5be-0f43-4891-9e56-d7c39fe839b5,005083209
13468.xml,8543b5be-0f43-4891-9e56-d7c39fe839b5,189326168
13468.xml,8543b5be-0f43-4891-9e56-d7c39fe839b5,189326168
13468.xml,8543b5be-0f43-4891-9e56-d7c39fe839b5,189326168
13468.xml,8543b5be-0f43-4891-9e56-d7c39fe839b5,370353835
13468.xml,8543b5be-0f43-4891-9e56-d7c39fe839b5,059140764
13473.xml,234d0dfc-cb24-413f-b798-129c73eb848e,650082092
13473.xml,234d0dfc-cb24-413f-b798-129c73eb848e,918917683
13473.xml,234d0dfc-cb24-413f-b798-129c73eb848e,918917683
13473.xml,234d0dfc-cb24-413f-b798-129c73eb848e,918917683
13475.xml,eb6d8fee-def4-4c96-9972-695e8cea8ea8,608775388
13475.xml,eb6d8fee-def4-4c96-9972-695e8cea8ea8,023648251
13475.xml,eb6d8fee-def4-4c96-9972-695e8cea8ea8,023648251
13475.xml,eb6d8fee-def4-4c96-9972-695e8cea8ea8,023648251
13486.xml,02a845c3-4521-4926-e397-25ab536e7cf6,141588017
13486.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
13486.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
13486.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
13486.xml,02a845c3-4521-4926-e397-25ab536e7cf6,860037912
13491.xml,89becb0c-da60-4f43-0a98-29ff7a9eca58,141588017
13491.xml,89becb0c-da60-4f43-0a98-29ff7a9eca58,093132819
13491.xml,89becb0c-da60-4f43-0a98-29ff7a9eca58,093132819
13491.xml,89becb0c-da60-4f43-0a98-29ff7a9eca58,093132819
13496.xml,297e86e8-d248-4cc9-9d9c-2ef9efb4414d,080430318
13496.xml,297e86e8-d248-4cc9-9d9c-2ef9efb4414d,731584418
13496.xml,297e86e8-d248-4cc9-9d9c-2ef9efb4414d,731584418
13496.xml,297e86e8-d248-4cc9-9d9c-2ef9efb4414d,863182240
13496.xml,297e86e8-d248-4cc9-9d9c-2ef9efb4414d,731584418
13497.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,608775388
13497.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13497.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13497.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,023648251
13497.xml,4dd52202-8eef-4136-92dd-ada573b7cf74,840771732
1351.xml,32e34077-aff1-4ec7-f9b0-b8e240768fb8,141588017
1351.xml,32e34077-aff1-4ec7-f9b0-b8e240768fb8,030606222
1351.xml,32e34077-aff1-4ec7-f9b0-b8e240768fb8,030606222
1351.xml,32e34077-aff1-4ec7-f9b0-b8e240768fb8,093132819
13513.xml,e8ba012a-08a9-4f67-9f88-3284377e80be,118301171
13513.xml,e8ba012a-08a9-4f67-9f88-3284377e80be,656128618
13513.xml,e8ba012a-08a9-4f67-9f88-3284377e80be,656128618
13513.xml,e8ba012a-08a9-4f67-9f88-3284377e80be,631099384
13538.xml,d6e136ba-c9b1-4846-ae2a-98a29cb4504d,650738743
13538.xml,d6e136ba-c9b1-4846-ae2a-98a29cb4504d,659220961
13538.xml,d6e136ba-c9b1-4846-ae2a-98a29cb4504d,659220961
13538.xml,d6e136ba-c9b1-4846-ae2a-98a29cb4504d,118344504
13555.xml,1757e132-061d-4773-89ed-fdc77f69008f,827915443
13555.xml,1757e132-061d-4773-89ed-fdc77f69008f,827915443
13555.xml,1757e132-061d-4773-89ed-fdc77f69008f,827915443
13555.xml,1757e132-061d-4773-89ed-fdc77f69008f,827915443
13570.xml,5484d2f0-0cc2-4bba-8f26-c7f6539a9606,078627620
13570.xml,5484d2f0-0cc2-4bba-8f26-c7f6539a9606,650540227
13570.xml,5484d2f0-0cc2-4bba-8f26-c7f6539a9606,650540227
13570.xml,5484d2f0-0cc2-4bba-8f26-c7f6539a9606,650540227
1358.xml,231ae8f2-1ec9-4e0f-90a8-11d7b6222576,146974886
1358.xml,231ae8f2-1ec9-4e0f-90a8-11d7b6222576,725420835
1358.xml,231ae8f2-1ec9-4e0f-90a8-11d7b6222576,725420835
1358.xml,231ae8f2-1ec9-4e0f-90a8-11d7b6222576,725420835
13581.xml,ef1a6dc6-bc3d-4f09-8f92-7ff328f56561,001230762
13581.xml,ef1a6dc6-bc3d-4f09-8f92-7ff328f56561,452742943
13581.xml,ef1a6dc6-bc3d-4f09-8f92-7ff328f56561,452742943
13581.xml,ef1a6dc6-bc3d-4f09-8f92-7ff328f56561,452742943
13583.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,005083209
13583.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,059140764
13583.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,059140764
13583.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,059140764
13583.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,091171389
13583.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,189326168
13583.xml,3bb406a9-f5cb-403a-b1bb-5c4facbea3d5,464755693
13589.xml,6acc9f96-7088-45a7-b48f-1a861e3467ab,005083209
13589.xml,6acc9f96-7088-45a7-b48f-1a861e3467ab,059140764
13589.xml,6acc9f96-7088-45a7-b48f-1a861e3467ab,059140764
13589.xml,6acc9f96-7088-45a7-b48f-1a861e3467ab,059140764
1359.xml,cddb2b22-fce3-8967-6e54-dca3df5ac4b3,608775388
1359.xml,cddb2b22-fce3-8967-6e54-dca3df5ac4b3,840771732
1359.xml,cddb2b22-fce3-8967-6e54-dca3df5ac4b3,840771732
1359.xml,cddb2b22-fce3-8967-6e54-dca3df5ac4b3,840771732
1359.xml,cddb2b22-fce3-8967-6e54-dca3df5ac4b3,023648251
13594.xml,d048e52d-7406-4fc1-9a72-c073bafc7439,146974886
13594.xml,d048e52d-7406-4fc1-9a72-c073bafc7439,184769029
13594.xml,d048e52d-7406-4fc1-9a72-c073bafc7439,184769029
13594.xml,d048e52d-7406-4fc1-9a72-c073bafc7439,184769029
13653.xml,e034eb96-03e0-46e1-8b92-5e1f94555e7b,608775388
13653.xml,e034eb96-03e0-46e1-8b92-5e1f94555e7b,840771732
13653.xml,e034eb96-03e0-46e1-8b92-5e1f94555e7b,840771732
13653.xml,e034eb96-03e0-46e1-8b92-5e1f94555e7b,840771732
13667.xml,5524cbfd-d6e6-42eb-aaa5-22495e0a86b6,968961354
13667.xml,5524cbfd-d6e6-42eb-aaa5-22495e0a86b6,650498244
13667.xml,5524cbfd-d6e6-42eb-aaa5-22495e0a86b6,650498244
13667.xml,5524cbfd-d6e6-42eb-aaa5-22495e0a86b6,650498244
13692.xml,1ea04916-78e5-4651-e063-6394a90ac4be,119319487
13692.xml,1ea04916-78e5-4651-e063-6394a90ac4be,080563277
13692.xml,1ea04916-78e5-4651-e063-6394a90ac4be,080563277
13692.xml,1ea04916-78e5-4651-e063-6394a90ac4be,430188286
13696.xml,a582d57f-d191-4ca5-b105-585b2d8a0e3e,829084461
13696.xml,a582d57f-d191-4ca5-b105-585b2d8a0e3e,829084461
13696.xml,a582d57f-d191-4ca5-b105-585b2d8a0e3e,829084461
13696.xml,a582d57f-d191-4ca5-b105-585b2d8a0e3e,829084461
13711.xml,02a845c3-4521-4926-e397-25ab536e7cf6,141588017
13711.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
13711.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
13711.xml,02a845c3-4521-4926-e397-25ab536e7cf6,093132819
13711.xml,02a845c3-4521-4926-e397-25ab536e7cf6,860037912
13724.xml,b1582eb7-af35-45d5-a52e-0e380d08527d,650082092
13724.xml,b1582eb7-af35-45d5-a52e-0e380d08527d,650918514
13724.xml,b1582eb7-af35-45d5-a52e-0e380d08527d,650918514
13724.xml,b1582eb7-af35-45d5-a52e-0e380d08527d,650918514
13734.xml,8b25b7e0-703e-4b43-a4eb-52863511602d,118380146
13734.xml,8b25b7e0-703e-4b43-a4eb-52863511602d,117395980
13734.xml,8b25b7e0-703e-4b43-a4eb-52863511602d,117395980
13734.xml,8b25b7e0-703e-4b43-a4eb-52863511602d,117395980
13739.xml,ba082c2f-64f4-419d-9c88-74f203316e17,608775388
13739.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13739.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13739.xml,ba082c2f-64f4-419d-9c88-74f203316e17,023648251
13739.xml,ba082c2f-64f4-419d-9c88-74f203316e17,300206604
13739.xml,ba082c2f-64f4-419d-9c88-74f203316e17,840771732
1375.xml,457a026c-ebce-4701-9deb-2d7652759a99,005083209
1375.xml,457a026c-ebce-4701-9deb-2d7652759a99,001728059
1375.xml,457a026c-ebce-4701-9deb-2d7652759a99,001728059
1375.xml,457a026c-ebce-4701-9deb-2d7652759a99,001728059
13755.xml,75d68f19-4208-109e-e053-2991aa0ac857,080260470
13755.xml,75d68f19-4208-109e-e053-2991aa0ac857,080260470
13755.xml,75d68f19-4208-109e-e053-2991aa0ac857,080260470
13755.xml,75d68f19-4208-109e-e053-2991aa0ac857,829739833
13757.xml,af6aebad-ef03-4d19-9a40-18e5a278b812,141588017
13757.xml,af6aebad-ef03-4d19-9a40-18e5a278b812,093132819
13757.xml,af6aebad-ef03-4d19-9a40-18e5a278b812,093132819
13757.xml,af6aebad-ef03-4d19-9a40-18e5a278b812,093132819
13760.xml,bc04a883-babc-87a6-e053-2995a90a3dfd,079160190
13760.xml,bc04a883-babc-87a6-e053-2995a90a3dfd,079160190
13760.xml,bc04a883-babc-87a6-e053-2995a90a3dfd,079160190
13760.xml,bc04a883-babc-87a6-e053-2995a90a3dfd,079160190
13767.xml,1f0cbd23-2fb3-43b7-b8af-7de246151149,037074409
13767.xml,1f0cbd23-2fb3-43b7-b8af-7de246151149,146974886
13767.xml,1f0cbd23-2fb3-43b7-b8af-7de246151149,146974886
13767.xml,1f0cbd23-2fb3-43b7-b8af-7de246151149,037074409
13770.xml,eb6d8fee-def4-4c96-9972-695e8cea8ea8,608775388
13770.xml,eb6d8fee-def4-4c96-9972-695e8cea8ea8,023648251
13770.xml,eb6d8fee-def4-4c96-9972-695e8cea8ea8,023648251
13770.xml,eb6d8fee-def4-4c96-9972-695e8cea8ea8,023648251
13799.xml,576a22d8-5f2f-497e-80ad-1842ca74bb53,013547657
13799.xml,576a22d8-5f2f-497e-80ad-1842ca74bb53,964475045
13799.xml,576a22d8-5f2f-497e-80ad-1842ca74bb53,964475045
13799.xml,576a22d8-5f2f-497e-80ad-1842ca74bb53,964475045
13805.xml,4ed365da-4e62-4329-c1b9-c197ab4fb6e1,141588017
13805.xml,4ed365da-4e62-4329-c1b9-c197ab4fb6e1,093132819
13805.xml,4ed365da-4e62-4329-c1b9-c197ab4fb6e1,093132819
13805.xml,4ed365da-4e62-4329-c1b9-c197ab4fb6e1,093132819
13808.xml,39fd32f2-6bb7-4a65-d298-e48d26bc80c7,141588017
13808.xml,39fd32f2-6bb7-4a65-d298-e48d26bc80c7,093132819
13808.xml,39fd32f2-6bb7-4a65-d298-e48d26bc80c7,093132819
13808.xml,39fd32f2-6bb7-4a65-d298-e48d26bc80c7,093132819
13808.xml,39fd32f2-6bb7-4a65-d298-e48d26bc80c7,860037912
13819.xml,e034eb96-03e0-46e1-8b92-5e1f94555e7b,608775388
13819.xml,e034eb96-03e0-46e1-8b92-5e1f94555e7b,840771732
13819.xml,e034eb96-03e0-46e1-8b92-5e1f94555e7b,840771732
13819.xml,e034eb96-03e0-46e1-8b92-5e1f94555e7b,840771732
13834.xml,8b1efeaa-31b1-4f34-960f-7a920ac07355,650738743
13834.xml,8b1efeaa-31b1-4f34-960f-7a920ac07355,650738743
13834.xml,8b1efeaa-31b1-4f34-960f-7a920ac07355,650738743
13834.xml,8b1efeaa-31b1-4f34-960f-7a920ac07355,918513263
13835.xml,90c02ac6-e5e2-4c97-8c68-81e4e389a195,080189610
13835.xml,90c02ac6-e5e2-4c97-8c68-81e4e389a195,058839929
13835.xml,90c02ac6-e5e2-4c97-8c68-81e4e389a195,058839929
13835.xml,90c02ac6-e5e2-4c97-8c68-81e4e389a195,058839929
13837.xml,5f372b75-d7a4-471e-8ac6-290040fc84b0,118380146
13837.xml,5f372b75-d7a4-471e-8ac6-290040fc84b0,093132819
13837.xml,5f372b75-d7a4-471e-8ac6-290040fc84b0,093132819
13837.xml,5f372b75-d7a4-471e-8ac6-290040fc84b0,093132819
1386.xml,a14da3ee-a731-4282-be9d-407473517470,146974886
1386.xml,a14da3ee-a731-4282-be9d-407473517470,725959238
1386.xml,a14da3ee-a731-4282-be9d-407473517470,725959238
1386.xml,a14da3ee-a731-4282-be9d-407473517470,725959238
13863.xml,e4d8f36f-d668-4728-8dca-b1c22bd9aedb,078310501
13863.xml,e4d8f36f-d668-4728-8dca-b1c22bd9aedb,918513263
13863.xml,e4d8f36f-d668-4728-8dca-b1c22bd9aedb,918513263
13863.xml,e4d8f36f-d668-4728-8dca-b1c22bd9aedb,871402375
13863.xml,e4d8f36f-d668-4728-8dca-b1c22bd9aedb,860477684
13879.xml,8accbb78-fc64-45d5-69b0-35c23a1d2a2e,141588017
13879.xml,8accbb78-fc64-45d5-69b0-35c23a1d2a2e,093132819
13879.xml,8accbb78-fc64-45d5-69b0-35c23a1d2a2e,093132819
13879.xml,8accbb78-fc64-45d5-69b0-35c23a1d2a2e,093132819
13879.xml,8accbb78-fc64-45d5-69b0-35c23a1d2a2e,030606222
13889.xml,806a1c15-0842-4787-b2ad-09a21fd96b37,080679498
13889.xml,806a1c15-0842-4787-b2ad-09a21fd96b37,957414238
13889.xml,806a1c15-0842-4787-b2ad-09a21fd96b37,957414238
13889.xml,806a1c15-0842-4787-b2ad-09a21fd96b37,957414238
13905.xml,68b10d9f-ca3e-493d-a309-45f1d7e08061,828343017
13905.xml,68b10d9f-ca3e-493d-a309-45f1d7e08061,967289799
13905.xml,68b10d9f-ca3e-493d-a309-45f1d7e08061,967289799
13905.xml,68b10d9f-ca3e-493d-a309-45f1d7e08061,151228897
13930.xml,ef3e79c5-3f58-4b36-a296-64b7d9a651c1,005083209
13930.xml,ef3e79c5-3f58-4b36-a296-64b7d9a651c1,194684502
13930.xml,ef3e79c5-3f58-4b36-a296-64b7d9a651c1,194684502
13930.xml,ef3e79c5-3f58-4b36-a296-64b7d9a651c1,001728059
13934.xml,3dfb6da1-f66a-4618-9f74-d2d6c16c0b58,608775388
13934.xml,3dfb6da1-f66a-4618-9f74-d2d6c16c0b58,840771732
13934.xml,3dfb6da1-f66a-4618-9f74-d2d6c16c0b58,840771732
13934.xml,3dfb6da1-f66a-4618-9f74-d2d6c16c0b58,840771732
13936.xml,b2747a9d-5fca-4657-9e4b-4112607f30d8,047251004
13936.xml,b2747a9d-5fca-4657-9e4b-4112607f30d8,079111820
13936.xml,b2747a9d-5fca-4657-9e4b-4112607f30d8,079111820
13936.xml,b2747a9d-5fca-4657-9e4b-4112607f30d8,079111820
